"","group","treated","treated_male","treated_upvotes","id","male","age","job_raw","region_raw","poli_conserv","poli_conserv_fill","party_raw","party_liberal","party_conserv","metoo_attitude","comm_attitude","comm_hate","comm_liking","comm_user_attitude","comm_report","reply_attitude","reply_upvotes","reply_maleportion","reply_socialnorm","reply_liking","reply_user_attitude","reply_user_realname","reply_user_male","reply_user_female","reply_user_dontknow","reply_report","youtube_attitude","youtube_selfcorrection","youtube_regulation","law_individual","law_company","education","income"
"506","3",1,0,1,"03b61cf",1,39,"사무/기술직","경기",3,3,1,1,0,1,-0.5,0.5,-1,-0.5,-0.5,0,0,-1,0.5,-1,0,-1,-1,1,-1,-1,1,0.5,0.5,0.5,0.5,8,7
"507","3",1,0,1,"d7a42d4",1,41,"사무/기술직","경기",3,3,1,1,0,2,1,-1,1,1,-1,0,-0.5,-1,0,-1,-0.5,-1,-1,1,-1,0,0,-1,0.5,1,1,6,7
"508","3",1,0,1,"cd0f0ca",1,51,"사무/기술직","부산",2,2,1,1,0,3,-1,0.5,-0.5,-1,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0.5,0,0,0.5,0.5,6,9
"509","3",1,0,1,"656e57e",1,53,"기능/작업직","부산",2,2,2,0,1,5,-0.5,0.5,-0.5,-0.5,0.5,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,6,6
"510","3",1,0,1,"4a01f04",0,31,"자유/전문직","서울",3,3,NA,0,0,4,-0.5,0.5,-1,0,0,1,0.5,-1,0,0,0,-1,-1,-1,1,-0.5,0,0.5,0.5,1,0.5,8,3
"511","3",1,0,1,"ab2b33a",1,28,"전업주부","경기",4,4,2,0,1,3,1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-0.5,1,-1,-1,-1,6,4
"512","3",1,0,1,"9d118a3",1,54,"사무/기술직","서울",3,3,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,-1,1,0,0.5,0.5,0.5,0,0.5,6,6
"513","3",1,0,1,"087e259",1,46,"경영/관리직","경남",2,2,1,1,0,2,0,-0.5,0,0,-0.5,0.5,0.5,0,0.5,0,0,-1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,6,8
"514","3",1,0,1,"d4b7fbb",0,53,"전업주부","서울",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0,0.5,1,1,1,2,3
"515","3",1,0,1,"08ceeb1",1,42,"경영/관리직","대구",3,3,NA,0,0,4,-0.5,0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,6,6
"516","3",1,0,1,"801d860",1,37,"사무/기술직","서울",2,2,1,1,0,3,-1,0.5,-1,-1,0.5,0.5,0.5,0,0.5,0.5,0.5,1,-1,-1,1,-1,0,0.5,0.5,0.5,0.5,4,5
"517","3",1,0,1,"b48b715",0,42,"자유/전문직","강원",2,2,1,1,0,2,-1,0.5,-1,-1,-0.5,0.5,0.5,-0.5,0.5,-1,0.5,1,-1,1,-1,-1,0.5,0.5,-0.5,1,1,8,8
"518","3",1,0,1,"4725289",0,48,"전업주부","서울",4,4,NA,0,0,4,-1,1,-1,-1,0.5,0.5,1,-0.5,0.5,1,0.5,1,-1,1,-1,0.5,0.5,0.5,1,1,0.5,4,11
"519","3",1,0,1,"36edc87",1,38,"자영업","서울",3,3,1,1,0,1,0.5,-1,1,0.5,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,0,0.5,0.5,-1,-1,-1,6,3
"520","3",1,0,1,"a9e2292",0,51,"전업주부","경남",3,3,1,1,0,4,-0.5,1,-1,-0.5,0,1,1,-0.5,0.5,1,1,-1,-1,1,-1,0,0,0,0.5,1,1,4,5
"521","3",1,0,1,"08aced8",1,48,"사무/기술직","경기",1,1,1,1,0,1,1,-0.5,0.5,0.5,-1,-0.5,-0.5,-1,-0.5,-1,-1,-1,-1,1,-1,-0.5,1,-0.5,1,1,1,2,6
"522","3",1,0,1,"beb2b22",1,45,"사무/기술직","대전",2,2,1,1,0,4,-0.5,0.5,-1,-0.5,0.5,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,1,-1,-0.5,0.5,0.5,0.5,0.5,0.5,4,4
"523","3",1,0,1,"0515e4f",1,36,"사무/기술직","서울",3,3,NA,0,0,2,0.5,0,0,0.5,-0.5,0.5,0,-1,0,-0.5,0,-1,-1,1,-1,-0.5,0.5,0.5,-0.5,0,0,6,8
"524","3",1,0,1,"5000c6d",1,22,"판매/영업 서비스직","경남",NA,3,NA,0,0,3,0,-0.5,-1,0,-1,0.5,0.5,-1,0,-1,0.5,-1,-1,-1,1,-1,0.5,-0.5,-0.5,0.5,0.5,4,9
"525","3",1,0,1,"9a01266",0,38,"전업주부","서울",2,2,NA,0,0,3,-0.5,1,-1,-1,-1,1,1,-0.5,0.5,0,0.5,1,-1,1,-1,-1,0.5,-0.5,0.5,1,0.5,2,4
"526","3",1,0,1,"99cd9fd",0,41,"자영업","울산",2,2,1,1,0,2,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0,0.5,-1,-1,1,-1,-1,0.5,-0.5,0.5,-0.5,-0.5,8,8
"527","3",1,0,1,"d64422b",0,30,"전업주부","울산",NA,3,NA,0,0,4,-0.5,0.5,-1,-0.5,0,0,0,-1,0,0,0,1,-1,1,-1,-0.5,0,0,0,0.5,0,6,1
"528","3",1,0,1,"30e0f45",0,43,"자유/전문직","부산",3,3,NA,0,0,2,-1,1,-1,-1,0.5,1,1,-0.5,1,1,1,1,-1,1,-1,0,0,0.5,0.5,0.5,0.5,6,7
"529","3",1,0,1,"21cc173",0,58,"자유/전문직","강원",4,4,1,1,0,4,-1,1,-1,-1,0.5,1,1,-1,1,0.5,0.5,1,-1,1,-1,-1,0,0.5,0.5,0.5,0.5,6,4
"530","3",1,0,1,"6e6091a",1,48,"사무/기술직","인천",4,4,2,0,1,4,-1,0.5,-1,-1,-0.5,0.5,0.5,-0.5,0.5,0.5,1,1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,2,6
"531","3",1,0,1,"0829c94",1,56,"자유/전문직","서울",4,4,2,0,1,2,-0.5,0.5,-1,-1,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0.5,0,0.5,0.5,0.5,6,7
"532","3",1,0,1,"3b219d4",0,57,"전업주부","전북",3,3,1,1,0,5,-0.5,1,-0.5,-0.5,0.5,1,1,-0.5,0.5,1,0.5,1,-1,1,-1,-0.5,0.5,0.5,1,1,1,6,5
"533","3",1,0,1,"60c1493",1,34,"기능/작업직","광주",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,-1,1,-0.5,0.5,1,0,0.5,0.5,6,6
"534","3",1,0,1,"9eb3b79",1,27,"판매/영업 서비스직","대전",4,4,2,0,1,3,0,0,-0.5,0,-1,0,0,-1,-0.5,-1,0,1,-1,1,-1,-1,1,0.5,-0.5,0,0.5,6,4
"535","3",1,0,1,"50b48cb",0,44,"자유/전문직","경기",4,4,NA,0,0,3,0,0.5,-0.5,-0.5,0,0.5,0,-1,0,0,0,-1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,2,6
"536","3",1,0,1,"2aca62e",1,52,"사무/기술직","부산",4,4,1,1,0,3,-0.5,0,-1,-0.5,-0.5,1,0.5,-0.5,0.5,-0.5,0.5,-1,-1,1,-1,-0.5,0,-0.5,0.5,0.5,0,8,7
"537","3",1,0,1,"7dc4cf0",1,41,"사무/기술직","서울",5,5,2,0,1,4,0,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0.5,0.5,0,0,0,8,7
"538","3",1,0,1,"57f61a2",1,53,"사무/기술직","경기",3,3,2,0,1,3,0.5,0,0.5,0,-0.5,0,0,-1,0,-0.5,-0.5,1,-1,1,-1,-0.5,0.5,-0.5,0.5,0.5,0.5,6,9
"539","3",1,0,1,"f488f4f",1,30,"자유/전문직","인천",2,2,1,1,0,5,0,0,-0.5,0,0,0,0.5,-0.5,-0.5,0,-0.5,-1,-1,1,-1,0,0,0,0,0,0,2,1
"540","3",1,0,1,"fa4930b",0,57,"전업주부","경기",4,4,3,1,0,5,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,-1,1,-1,-1,0,0.5,1,1,0.5,2,9
"541","3",1,0,1,"42bff49",1,43,"사무/기술직","경기",3,3,NA,0,0,4,-0.5,0.5,-1,-1,0,0.5,0,-0.5,0,0,0,-1,-1,1,-1,-0.5,-0.5,0,0.5,0.5,0.5,6,9
"542","3",1,0,1,"1a4cdd3",1,51,"기능/작업직","경남",2,2,1,1,0,4,0.5,0,0.5,0.5,1,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,0.5,0.5,0.5,0.5,0.5,0.5,4,3
"543","3",1,0,1,"be1f04b",1,59,"사무/기술직","부산",2,2,1,1,0,4,0.5,0,0,0.5,0,0.5,0.5,0,0.5,0,0.5,1,-1,1,-1,0,0.5,0.5,0.5,0.5,0.5,2,5
"544","3",1,0,1,"14385f2",0,50,"전업주부","전북",4,4,NA,0,0,3,-1,1,0.5,-1,1,0,1,-0.5,0.5,1,1,1,-1,1,-1,-1,0,0,0,0,0,6,6
"545","3",1,0,1,"40f0aef",0,48,"사무/기술직","경기",4,4,NA,0,0,4,-1,1,-1,-1,0.5,1,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,-0.5,-0.5,1,1,1,8,11
"546","3",1,0,1,"9d9d558",1,21,"대학생","서울",3,3,NA,0,0,3,-1,1,-1,-1,0.5,1,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,-0.5,0,0.5,0.5,0.5,5,3
"547","3",1,0,1,"7023c53",1,50,"사무/기술직","경북",4,4,2,0,1,3,0,0.5,0,-0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0.5,0.5,0.5,0,0.5,4,5
"548","3",1,0,1,"e99d1be",0,54,"자유/전문직","경기",2,2,NA,0,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0.5,0,1,1,1,6,9
"549","3",1,0,1,"36ce989",1,33,"기능/작업직","강원",3,3,1,1,0,3,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,0.5,1,1,1,0.5,0.5,6,3
"550","3",1,0,1,"7465ed6",1,39,"사무/기술직","서울",3,3,1,1,0,4,-0.5,0.5,-0.5,-0.5,-0.5,0,0.5,-0.5,0,0,0.5,1,-1,1,-1,-0.5,0.5,0,0,0,0,6,4
"551","3",1,0,1,"c8ba982",0,37,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,0.5,1,1,-1,1,1,1,1,-1,1,-1,-0.5,1,0,1,1,1,6,6
"552","3",1,0,1,"b0f9e23",1,57,"사무/기술직","경기",4,4,NA,0,0,5,-1,-1,-1,-1,1,1,1,-0.5,0.5,1,1,1,-1,1,-1,-0.5,1,1,1,1,1,6,4
"553","3",1,0,1,"f8d5d6e",0,46,"사무/기술직","인천",4,4,2,0,1,5,-1,0.5,-1,-1,0.5,1,1,-0.5,0.5,0.5,0.5,1,-1,1,-1,-1,0.5,0,0.5,0.5,0.5,6,7
"554","3",1,0,1,"9343f5a",1,42,"기능/작업직","경기",3,3,NA,0,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,0,0,0,0,0,0,2,3
"555","3",1,0,1,"8d967a1",0,32,"전업주부","인천",2,2,3,1,0,4,-1,1,-1,-1,0.5,1,1,-1,0.5,1,1,1,-1,1,-1,-1,-0.5,0,0,0.5,0.5,8,4
"556","3",1,0,1,"7ed36ab",0,57,"전업주부","서울",5,5,2,0,1,5,-0.5,0.5,-1,-0.5,0,1,0.5,-0.5,0.5,1,1,1,-1,1,-1,0,0.5,0.5,1,1,1,6,5
"557","3",1,0,1,"ba0d3db",0,44,"경영/관리직","경기",2,2,1,1,0,4,-1,1,-1,-1,1,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,-0.5,-0.5,1,1,1,8,10
"558","3",1,0,1,"f7f91e8",0,29,"사무/기술직","서울",2,2,1,1,0,5,-1,1,-1,-1,-0.5,1,1,-1,1,1,1,1,-1,1,-1,-1,0.5,0,-0.5,1,0.5,6,8
"559","3",1,0,1,"4d0a25d",0,49,"자유/전문직","부산",3,3,1,1,0,4,-1,1,-1,-1,0,1,1,-1,1,1,1,-1,-1,1,-1,0,0,0.5,1,1,1,8,11
"560","3",1,0,1,"1d10e13",0,47,"자유/전문직","경기",2,2,1,1,0,3,-1,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0,0,0.5,0.5,0.5,6,4
"561","3",1,0,1,"475465f",0,59,"전업주부","경기",2,2,NA,0,0,3,0,0.5,-1,-1,0,0.5,0.5,-1,0,0,0,-1,-1,1,-1,0,0.5,0,1,0,0.5,6,10
"562","3",1,0,1,"e75b471",1,43,"자영업","서울",2,2,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0.5,-0.5,0.5,1,1,6,11
"563","3",1,0,1,"81001fc",1,35,"사무/기술직","대구",3,3,NA,0,0,4,-1,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0,0.5,0.5,1,-1,1,-1,-0.5,0.5,0,-0.5,-0.5,-0.5,6,4
"564","3",1,0,1,"f1a3e3b",1,28,"경영/관리직","서울",2,2,NA,0,0,2,-1,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0,0.5,-1,1,-1,-1,-1,0.5,-0.5,0.5,0.5,0.5,6,9
"565","3",1,0,1,"2898d7c",0,28,"자유/전문직","대전",NA,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,0,1,1,-0.5,0.5,0,0.5,-1,-1,1,-1,-0.5,0,0.5,-0.5,0.5,0.5,6,6
"566","3",1,0,1,"5d95546",1,41,"판매/영업 서비스직","경기",3,3,NA,0,0,2,0.5,0.5,-1,-0.5,-0.5,0,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-0.5,1,0,0.5,0.5,0.5,6,9
"567","3",1,0,1,"57dc162",1,58,"경영/관리직","광주",3,3,1,1,0,4,-0.5,0,-0.5,0,-0.5,0.5,0.5,-0.5,0.5,0,0,1,-1,1,-1,-1,0.5,0.5,0.5,0.5,0.5,6,8
"568","3",1,0,1,"cf5060f",0,24,"판매/영업 서비스직","부산",3,3,NA,0,0,4,-1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,-1,1,-1,0,0,0,1,0.5,4,4
"569","3",1,0,1,"c59a819",0,56,"사무/기술직","경기",3,3,1,1,0,3,-1,-1,-1,-1,0,1,0,-1,1,0,1,-1,-1,1,-1,0,0.5,0,0.5,1,1,8,8
"570","3",1,0,1,"8ba068e",1,49,"판매/영업 서비스직","경기",2,2,1,1,0,2,1,-0.5,1,0.5,-1,0.5,0,-1,0.5,-0.5,-0.5,1,-1,1,-1,-0.5,0.5,0.5,-0.5,-0.5,-0.5,6,3
"571","3",1,0,1,"f30e520",1,22,"기타","충남",3,3,NA,0,0,3,0,0,-0.5,0,-1,0,0,-1,0,-0.5,0,-1,-1,1,-1,-1,0.5,0.5,0.5,-1,0.5,3,4
"572","3",1,0,1,"a5b5e99",0,58,"자영업","충남",2,2,NA,0,0,5,-0.5,0.5,-1,-1,0.5,1,1,-0.5,0.5,1,1,1,-1,1,-1,-1,0.5,0,0,0,0,6,11
"573","3",1,0,1,"45d5593",1,38,"사무/기술직","서울",3,3,NA,0,0,3,-0.5,0,-0.5,0,-0.5,0.5,0,-0.5,0,-0.5,0,-1,-1,1,-1,-0.5,0,-0.5,-0.5,-0.5,-0.5,6,4
"574","3",1,0,1,"20581fc",1,55,"자영업","부산",4,4,2,0,1,5,-0.5,0.5,-1,-0.5,0,1,0.5,0,0.5,0.5,1,1,-1,-1,1,-0.5,0,0.5,-0.5,0,0,4,7
"575","3",1,0,1,"b99e156",1,25,"무직","충남",3,3,2,0,1,3,0,0,-1,0,-1,0.5,0.5,-0.5,0,-0.5,0.5,1,-1,1,-1,-1,0.5,0.5,0,-1,-1,6,7
"576","3",1,0,1,"46d6fbd",1,45,"사무/기술직","서울",4,4,2,0,1,4,0,0,0,0,0,0.5,0.5,-1,0.5,0,0,-1,-1,1,-1,-0.5,0,-0.5,1,0,0,6,9
"577","3",1,0,1,"899f6ea",1,56,"자영업","서울",4,4,NA,0,0,2,0.5,0,0.5,0.5,0,-0.5,-0.5,-1,-0.5,-0.5,-0.5,-1,-1,1,-1,0,0,0,0.5,0.5,0.5,6,4
"578","3",1,0,1,"ece310f",1,40,"사무/기술직","충북",2,2,1,1,0,3,-0.5,0,-0.5,-0.5,0,0.5,0,0,0.5,0,0,-1,-1,-1,1,-0.5,0,0.5,0,0,0.5,8,8
"579","3",1,0,1,"499b896",0,50,"자영업","경기",5,5,6,0,0,4,-0.5,0.5,0,0.5,-1,0.5,0.5,-1,0,0,0.5,1,-1,1,-1,-1,1,0.5,-0.5,-1,-1,8,4
"580","3",1,0,1,"ddf5476",1,23,"대학생","전남",5,5,2,0,1,4,1,-0.5,1,1,1,-0.5,0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,3,4
"581","3",1,0,1,"df414e7",0,34,"사무/기술직","부산",2,2,1,1,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,-0.5,0.5,1,1,6,10
"582","3",1,0,1,"741fc58",0,29,"사무/기술직","대구",3,3,NA,0,0,5,0,0.5,-1,0,0,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,1,-1,-0.5,0.5,0.5,0,1,1,4,11
"583","3",1,0,1,"6a5ab47",0,22,"대학생","경기",NA,3,1,1,0,5,-1,0.5,-1,-1,0.5,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0,1,1,0.5,0,3,4
"584","3",1,0,1,"6b9b5aa",0,26,"사무/기술직","경기",2,2,1,1,0,5,-1,1,-1,-1,0.5,1,-0.5,-1,0,0.5,1,-1,-1,-1,1,-1,-0.5,-0.5,0.5,0,0.5,6,7
"585","3",1,0,1,"c7909ff",1,34,"사무/기술직","서울",3,3,NA,0,0,2,0,0,0,0,-0.5,-0.5,-0.5,-1,0,-1,-0.5,-1,-1,1,-1,-0.5,0,0.5,-0.5,-0.5,-0.5,8,4
"586","3",1,0,1,"6789d2c",1,33,"사무/기술직","경기",2,2,1,1,0,4,0,0,-0.5,0,-0.5,1,0.5,-0.5,0.5,0.5,0,-1,-1,1,-1,-1,0.5,0.5,1,0,0.5,6,7
"587","3",1,0,1,"cdbcd39",1,26,"사무/기술직","경기",3,3,4,0,0,2,0.5,-0.5,0,0.5,-1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-0.5,-0.5,0,-0.5,0,0,6,8
"588","3",1,0,1,"82e2157",1,40,"사무/기술직","경기",2,2,1,1,0,4,-0.5,0.5,-0.5,-0.5,0,0,0.5,-0.5,0.5,0,0,-1,-1,1,-1,0,0,-0.5,-0.5,0.5,0.5,4,4
"589","3",1,0,1,"2070773",1,20,"대학생","인천",3,3,NA,0,0,2,-0.5,0.5,-1,-0.5,0,0.5,0,0,0.5,-0.5,0,-1,-1,1,-1,-1,0.5,-1,0,0,0,5,7
"590","3",1,0,1,"e532586",0,34,"사무/기술직","서울",3,3,2,0,1,3,-1,-0.5,-1,-1,1,1,1,-0.5,1,1,1,1,-1,1,-1,-1,0.5,-0.5,0,1,1,5,8
"591","3",1,0,1,"8f36e13",1,32,"사무/기술직","인천",4,4,1,1,0,2,0,-1,-0.5,0,-1,-0.5,-0.5,-1,0,-0.5,-0.5,-1,-1,1,-1,-0.5,0,0,-0.5,-0.5,0.5,6,11
"592","3",1,0,1,"58d8418",0,28,"사무/기술직","서울",3,3,NA,0,0,4,-0.5,0,-0.5,-0.5,-0.5,0.5,0.5,-1,0,0.5,0.5,1,-1,1,-1,-0.5,0.5,0.5,1,-0.5,-0.5,4,9
"593","3",1,0,1,"8f5b64a",1,40,"사무/기술직","서울",2,2,1,1,0,3,-0.5,0.5,-1,-1,0.5,1,1,0,0.5,0.5,0.5,1,-1,1,-1,-1,0,0.5,0,1,1,6,9
"594","3",1,0,1,"f5495f8",0,43,"사무/기술직","서울",2,2,1,1,0,3,-1,1,-1,-1,1,1,1,-0.5,1,1,1,-1,-1,1,-1,-1,-0.5,-0.5,1,1,1,6,7
"595","3",1,0,1,"9adc4df",0,27,"전업주부","전남",4,4,2,0,1,4,-1,1,-1,-1,1,0.5,1,-0.5,0.5,0.5,0.5,-1,-1,-1,1,-1,0.5,-1,0,0.5,0.5,6,3
"596","3",1,0,1,"5f30ea2",1,52,"자영업","서울",4,4,4,0,0,2,0,0.5,-0.5,0,-0.5,0.5,0.5,-1,0,0,0.5,-1,-1,1,-1,-0.5,1,0.5,0.5,0.5,0.5,6,8
"597","3",1,0,1,"9cce552",0,47,"사무/기술직","서울",3,3,NA,0,0,3,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0,0.5,0.5,-1,-1,1,-1,-0.5,-0.5,0.5,0.5,0.5,0,6,7
"598","3",1,0,1,"9c4c94a",1,55,"무직","경기",4,4,NA,0,0,1,0,0,0,0,0,0,0,-0.5,0,0,0,-1,-1,1,-1,0,0,0,0,-0.5,-0.5,4,3
"599","3",1,0,1,"d5068a1",1,36,"기능/작업직","경기",3,3,NA,0,0,3,-0.5,0,0,0,0,0.5,0,0,0,0,0,-1,-1,-1,1,0.5,0,0,0,0,0,4,4
"600","3",1,0,1,"b5c481d",1,49,"사무/기술직","서울",4,4,1,1,0,1,0.5,0.5,1,0.5,-1,0,-1,0,0,-1,0,-1,-1,-1,1,-1,0.5,0,0,-0.5,-1,6,5
"601","3",1,0,1,"50192ec",0,33,"사무/기술직","경기",3,3,3,1,0,3,-0.5,0.5,-0.5,-0.5,0,0.5,0.5,-0.5,0.5,0.5,0.5,1,-1,1,-1,-0.5,0,0.5,0.5,0.5,0.5,6,7
"602","3",1,0,1,"e8694b2",1,48,"경영/관리직","서울",2,2,1,1,0,3,0,0,-1,-0.5,0,0.5,0,0,0,0,0,-1,-1,1,-1,0,0,0.5,0.5,0,0.5,8,7
"603","3",1,0,1,"64c0593",1,39,"기능/작업직","서울",3,3,1,1,0,5,-0.5,-1,-1,0,-1,0.5,0,-1,0,0,0,-1,-1,-1,1,-1,0.5,0,1,0.5,1,2,8
"604","3",1,0,1,"dc40262",0,34,"전업주부","경기",NA,3,NA,0,0,5,-1,-0.5,-1,-0.5,-0.5,0,0,-1,0,-0.5,0,-1,-1,1,-1,-0.5,0,0,0,0.5,0.5,4,4
"605","3",1,0,1,"3e1d781",0,42,"자유/전문직","경남",3,3,3,1,0,5,-1,1,-1,-1,0.5,1,1,-1,1,1,1,-1,-1,1,-1,0.5,0,0.5,0.5,0.5,0.5,6,4
"606","3",1,0,1,"a938be6",1,22,"대학생","대구",3,3,1,1,0,4,-0.5,-0.5,-0.5,0,-1,0,0.5,-0.5,0.5,-1,0.5,1,-1,1,-1,-1,0.5,0,-1,-1,-1,5,8
"607","3",1,0,1,"63550c7",0,46,"전업주부","경기",4,4,2,0,1,5,-1,0.5,-1,-1,0,0.5,0.5,-0.5,0.5,0.5,0.5,-1,-1,1,-1,-1,0.5,0,0,0.5,0.5,6,6
"608","3",1,0,1,"7287b6c",0,27,"무직","서울",2,2,3,1,0,5,-1,1,-1,-1,-0.5,-0.5,0.5,-1,0,-1,-0.5,-1,-1,-1,1,-1,0,-0.5,0,0.5,0.5,6,9
"609","3",1,0,1,"9ca1139",1,45,"사무/기술직","인천",3,3,NA,0,0,3,-0.5,0,0,0,0,0,0,0,0,0,0,-1,-1,1,-1,0,0,0,0,0,0,4,6
"610","3",1,0,1,"1083f8d",1,57,"경영/관리직","경북",3,3,NA,0,0,5,-1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,0,-0.5,0.5,0.5,1,6,9
"611","3",1,0,1,"11ce3e5",0,56,"자영업","경기",5,5,2,0,1,4,0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,0.5,0,-0.5,0,1,-1,1,-1,-0.5,0,0,1,0.5,0.5,6,10
"612","3",1,0,1,"75c3d60",1,48,"경영/관리직","대구",4,4,2,0,1,4,-0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,0.5,0,0.5,1,-1,1,-1,0,0,1,0.5,0,0.5,6,9
"613","3",1,0,1,"dce7401",1,25,"대학생","경기",4,4,2,0,1,3,-0.5,0.5,-0.5,0,0,0.5,0,-0.5,0,0,0.5,1,-1,1,-1,-0.5,0,0,0.5,0,0.5,5,3
"614","3",1,0,1,"47dedc8",1,56,"기능/작업직","서울",4,4,2,0,1,3,-0.5,0,-1,-0.5,0,0.5,0.5,-0.5,0,0.5,0.5,1,-1,1,-1,-1,0,0,-0.5,0.5,0.5,6,4
"615","3",1,0,1,"daf984b",0,51,"자유/전문직","경기",4,4,NA,0,0,5,-0.5,0,-0.5,-0.5,0,0.5,0.5,-1,0.5,0.5,0.5,-1,-1,1,-1,-0.5,0,0.5,0.5,1,1,6,6
"616","3",1,0,1,"8906b52",0,26,"자유/전문직","경기",1,1,1,1,0,5,-1,1,-1,-1,1,1,1,-1,0,1,1,-1,-1,-1,1,-1,-0.5,-1,0.5,1,0.5,6,5
"617","3",1,0,1,"cb55457",0,34,"전업주부","경기",3,3,1,1,0,5,-1,1,-1,-1,0,1,1,-1,1,1,1,-1,-1,1,-1,0,0,0,0.5,1,1,8,6
"618","3",1,0,1,"4bea278",0,43,"자영업","서울",1,1,1,1,0,3,0,0.5,-0.5,-0.5,-1,1,0.5,-0.5,0.5,0,0.5,-1,-1,1,-1,-1,-0.5,0,0,0.5,0.5,6,7
"619","3",1,0,1,"aec0c39",1,56,"자영업","경기",2,2,5,1,0,1,0,0.5,0,0,-1,0,0,0.5,0,-1,-0.5,-1,-1,1,-1,-1,-0.5,0,0,-0.5,0,8,7
"620","3",1,0,1,"583f3a5",1,29,"기능/작업직","경기",3,3,NA,0,0,3,0,0.5,0,-0.5,0,0,0.5,-1,0,0,0,1,-1,1,-1,-0.5,0.5,-0.5,0.5,-0.5,0.5,6,4
"621","3",1,0,1,"2cc7531",0,52,"사무/기술직","경기",3,3,NA,0,0,3,-0.5,-0.5,-0.5,0,-0.5,0.5,0,0,0,0,0,1,-1,1,-1,-0.5,0,0.5,0,0,-0.5,4,9
"622","3",1,0,1,"68ae4d4",0,26,"무직","강원",3,3,1,1,0,5,-1,0.5,-1,-1,0.5,0.5,1,-1,0.5,1,1,-1,-1,1,-1,-1,1,-1,0,0.5,0.5,6,4
"623","3",1,0,1,"9d50f2e",0,36,"전업주부","경기",2,2,1,1,0,5,-0.5,0.5,-1,-0.5,0.5,0.5,1,-0.5,0,0.5,0.5,-1,-1,1,-1,-1,0,0,0.5,0,0,6,7
"624","3",1,0,1,"2d86449",0,26,"사무/기술직","전남",2,2,1,1,0,5,-1,1,-1,-1,0.5,1,0.5,-1,1,0.5,1,-1,-1,-1,1,-1,0.5,0.5,0,0.5,0.5,6,11
"625","3",1,0,1,"0f1965c",1,49,"사무/기술직","인천",2,2,3,1,0,5,0,0.5,-1,-1,0.5,0.5,0.5,-0.5,0.5,0.5,1,1,-1,1,-1,-1,0.5,0,-0.5,-0.5,-0.5,4,11
